audio_path,Inference_result
st_set3_collectorgs237_speakergs3725_42_9.wav,늘누초당른빼줄양쪼양문방원장정래지에몰스몰돌렵랍걸근책늘마레줄오디월록걸랜세야거동끗에양냥양떡양옇구오장추위걸렸원장기까작프맨답쌔합키답누물씀답월날무날런몇꺼는런갈은키상누썬는상줄냥머나는더따끌오그따작소은고날냥시차둔너상작할답키누야몇저들답월젼더검돌냥세요싣소미오냉겄작어작싹무러어상늘차몰물문물세에세위죠무예소늘물
st_set3_collectorgs237_speakergs3725_43_9.wav,냥늘누초작 른실작문할키별냉해정돌동갈들은베랑맛맹미댄디태시싣리디양에위코늘야몰실빌댄미래염늘레염주몰런에레디문맘고클고주상돌주냥마따문디영과렸별몇쌍런쌍야따돌씩무걸미냉스냉갈냉퍼랐상누르디는작헛몰실줄주상주냥꺼른월스는옇건돌디턱뜸작어소쓰키새키주늘물작주깐끌워월워더실과키지늘당깐상냉썬무키무잡늘엣록젼인봤과젼하젼냥당위짐세위옷키렸예렸렇상늘깨런
st_set3_collectorgs237_speakergs3725_44_9.wav,물가양방주디냥아작은지걸지늘나그소못렸오늘물목물주무해더돌답지품나런돌물머품돌지디정뿌지시물겁돌디바콤놀싣따돌느씩냥미냥미돌미누꺼목스따에작문냥나마는마오키렸디장살시거위무지주뻔당떼당위상장꺼몰실글실큰과딸냥세바따떼꺼떼돌오냥디작따소랑맛냥거상미고냥누머양상냉는당헛있건욕당양념미별늘밥주건문걸별될양그될돌냥빠메납은념소엣쳐깐
st_set3_collectorgs237_speakergs3725_45_9.wav,늘물쳐문방월작답옇양냥양비미풀원물콤꽁따에집키고냥나겄는음상마상마러양작담고담걸디몇꺼물몰에작무지고지고냥누늘품런상며댕얼어저작은방뿌단느나더뿌년풀예늘쪼나양소코원늘차까레작줄프르키코어위코키고상몇나둔고오냥늘맞당은깐너그방키별화시물런깐그방옷냥망디차작위호냥추당큰끌뿌장해영레롬꽈잔물예업쓰랐은더라물그물예오나물
st_set3_collectorgs237_speakergs3725_46_8.wav,냥물양해양타맛문또른양몇따소걸렸근디누꺼시꺼작꺼록빼작록념키렸록늘작목따답뿌납마나제답물답른제나태나런무물그돌늘물깐거주무가빼런랑물댄늘겄스떡그트소상록마따러무위상늘물을줄더일은일뿌꾸세나잉따디돌작은키근렇칸렇월작위예냥가나랫키무키못상냥꺼데번요레은키져꺼몰턴슨과렸핵호스물
st_set3_collectorgs237_speakergs3725_47_9.wav,월물꺼물달양락빼별냥양당은는은딴추원양따얹벳풀렸미오누장물야에큰지늘몰스런위킬맨빨미별냥제둔모따당념키짝무쫌르는원뭐타실양상방상딸바꺼타빼냥납소베냥주음빠주돌상냥시물양문러냥달작영문방냥디해바는싣은풍빨방냥어떠추키댄래누린레물기중그중따런그비별늘마밥꺼랫소퍼은어키고키늘메어거실겁봤키눠냉초얹는싣들상오추랜봤방냥디영몰영무영걸위별냉물놀얼글번안떠무떠렸상물세꺼세물될러될에세위소죠옫붙소늘스물
st_set3_collectorgs237_speakergs3725_48_9.wav,냥물온당온양빼양프계걱무걸원골메디골에답월날근누시따런따줄상디해더따소베소걸상오주누장꺼물큰월말해둔를과럭늘시당깐줄문줄똑누바영글소예미상장양니꺼양빼상영랑터키렸똑키상냥양상망몇그타를그따상그납럭그렌렸그터키상냥누몰록몰있산향할양들납작빼키근늘당들헛들싸원당밥마답무답냥밥나밥쪼검겁렇런오추큰방상세싹세몰래오제차냥될에렸있몰은소념상나냉
st_set3_collectorgs237_speakergs3725_49_8.wav,늘물빼른믄영답양은답고누추시런에맞줄버지작지걸지고롬늘해차런꺼헛은말방고냥쫌깨레롬레에돌줄프상양펜떼양따키상쫌품당실안문망물당려실영기지장꺼양런밥납터줄상디터울상댕미주냥겄작데뿌냥영작위용미원장콤따실날냉냥해시해차어랑양위맹상누장렇그레당기르냥르곰상문걸뿌냥터몰글날미늘누늘물겨식양처십양세쎄큰요세될에울양당럿념렸미호렇늘스태예
st_set3_collectorgs237_speakergs3725_50_8.wav,냥늘물초딘 쳐에 부바싣봤냉몇헛메딱은누바맘등돌몇싣에롬에그할상줄프냥작맛쓰주담돌주냥나집실떡방오야양돌멩돌미늘장시받일께월워나둔그과미늘물양따안줄미근냥늘꺼겄레냥더뜰거념쓰풍은소풍풀잠풀빨늘태더몰따합안키상냥세꺼젼빼당셔끓늘끓엄작은무음슨욕양물미똑누르양워양트영굿렸상딸양세양몰상럿그럿삭소삭소따무렇스고물
st_set3_collectorgs237_speakergs3725_51_8.wav,월물양예원당온마더럴냥염럼베지은지고걸지누시누들당들아답께랜느꺼나그물날소은소씀날야시집더레런짜노돌디쫌꺼어갈따런랑고못미모양실상냥당따실키냥정해정따깐할방들례잡시쎄맛위냥당영노방럿냥터밥과쓰미냥겄목응겄일뿌냥가당짱있소그늘당과욕키미별냥양겄양레국념머누르는거양레방레계할은빨냥밥거쓰은안쪽키렸물세냉세모들빼뿌렸될터위를양떼될예렸양원염과떼몰물무붙소오니메물
st_set3_collectorgs237_speakergs3725_52_7.wav,물 온문야방냥월달당둔에옇건코누나음나음처캐비월워당양빌랜비념머물더일워당워작영워비될비미냥듣밥학따잠젼미염양과할과그할키비미별그마따마레납레키냉양들문들상끔향른빼양오그작소문맹댕님냉물영위별뻔떼뿌썩떼제에무씩위상늘스제주줄랴영위렇렸호렇제깨예
st_set3_collectorgs237_speakergs3725_53_8.wav,늘월떼겄빼무미원당양무렸레냥몇물께야염냥더일작은써비써붙키미빨늘뻔받정줄몰땡싣답별물합품강나따날턱엣때들싣위딴큰세근호늘세킬글었렸랜래원르기당몰무고미양냥르더레작더꽁실프무주고렇고냥꺼시꺼런러그베그러프우물썬챙잠냉망태강트냥그식그베줄끄디빈디썬잠등잠지꺼여꺼상꺼은고누태몰물뭐짓냉교설냉주쭉뿌랜쓸몰그못렇늘스런
st_set3_collectorgs237_speakergs3725_54_8.wav,별물는작놀깐할작은맛키고야추있정제딛에더걸주쪼지코똑늘쪼초물당요냉저봤별냥물안물원장물당걸납킬과날호늘꺼물 양 안계은양일문원물거워쪼제쇼터납춥위걸냥상포늘태차위렸똑위상책늘꺼기낼냥몰상빼뭉떼밥소밥위상냉밥따쇼작될월될위미저냥늘당받떼위늘꺼제에를등에위지위옷빨늘원늘땡추에끌큰장몰말세꺼롬런물렸걸소보그양물
st_set3_collectorgs237_speakergs3725_55_10.wav,늘물렵물에답늘스받 양갈향입양은큰걸지망늘몰들거몰글물빌옷빌미주양낼방냥턴는킬실키호늘는당줄바작줄글날념냥장을봤방냥당는작따그키머더댕놨일해작은랐졌자옫누나마음인실문방누랜세큰에걸랜별달꺼런그베소베냥맹미냥썬꺼옫꺼따방냥당몰빼뭉보작보댄미댄냥베는빼따키미상냥목생겄 문뿌월몇받있영위짐물세꺼집주를에안를그지위방상놨잔놨잔키념미상저몇양몰문오될별될그랜있그쌀무소엣나태물
st_set3_collectorgs237_speakergs3725_56_9.wav,물차추에작쳐맛르있맛위맛늘코늘나들입방롬르물따런론주못인방냥몇마물양할오냥물따헛줄럴냥나그소그옷미지원스콤몰실졌미호늘누꺼목싹딱캐당끌기고냥몰그죽빼양뭉중댕옷댕누늘겄워입위트위옷렸똑래늘꺼쇼위를당코저장기당냉트러줄고냥나떼몰끌그러거키지야레꺼레온제꺼과관늘꺼내은간방예늘디세몰과무옛미상세꺼까모막레당거레없거념무우키렸상쫌꺼몰양쳐호오짜당
st_set3_collectorgs237_speakergs3725_57_9.wav,냥물냥물당마양계양프계써마작소지위무걸빨늘씀추답월둔그밤순노날돌냥시몰깐상누물더곰물따댄키못렸상양늘꺼밥꺼번자갈상멩키댄냥므기똑늘르운콤싣줄렸냥야밥그랫찌상마러레러레러돌랜똑냥디밥겄작은베키맘밤주나물꺼물을온문오온밥당은방뿌냥해레똑그밥놀소근꺼시끓레까따꺼당은키누나맛깐들답세맛몰실오푼랫냉풀미렸별몇몰실몰위미냉차꺼빼뿌위쪽울써옇소오냉나고물
st_set3_collectorgs237_speakergs3725_58_9.wav,무물 랑양늘원양수줄방답냥나해셔몬디작뿌맛뿌디마물돌날낭세둔멈얹오누깨몰글양방별누몰걸정래디몰제그요래날방래늘콤더런위답고똑미늘물상주따들뿌른더글돌답옷돌냥당시더돌조프밥작시은키누나시차몰싣동들상들방장릴쥐던장나몰있몰빼밥빼따키냉날냉스어몰어은짓상옷쪽못미디냉늘태받위낼키평위늘꺼태꺼랫에글과옷과늘봤을과큰방장있세제들오세될거될냥세꽁합영꽁런무똑렇스쎄예
st_set3_collectorgs237_speakergs3725_59_8.wav,물딘겄양 더작양프나밥떼따트맛발바주누물당나작래에늘마터에마에짐해합둔키근늘마해마깐줄빼겁줄렸블미물꿈키댄근냥쌍시몰께념러몰빼실렸쫌누추당몰끌멈오몰킬제킬그미근늘차스더위젼무울무미상늘꺼서상냥나쌍떼끌줄버베븐줄밥걸약과념돌별물거상레작키로똑머더원거할안키빨딸주물쌍큰귿놨있렸콤일냉렸지누빠깨고
st_set3_collectorgs237_speakergs3725_5_8.wav,냥물를레를뭐빼뭐디에소답씩프냥디프딘양따그납작답예짜냥나마오너돌물돌장시는따떠오어무맛키주늘시물런물무문월펜영둔위늘장깨꺼시꺼들영무옷걸미근양르콤양몰실고추미늘모맛키배냥겨그당는물헛영냉너미별냥랜당강기키댄냉늘콤고실받답냉겠냉시바답깐당지위멈망추밥싣렇은방망세모런쓰영무숨세몰영랫오양도소지원세뭐몰런영무렇스나양너
st_set3_collectorgs237_speakergs3725_60_9.wav,월세월물온주문물달세영시양답돌냥몇나는일돌그맛클코무돌염장나겄몰거런뜨고못풀미풀누겄할무키미누살당워븐걸렸걸늘장콤런키렸답몇누들쳐냥당따타냥말따씁엮위걸벗맹냥냉시꺼작위미별냥물뻔언당거상냥제짐제수잔줄소답상빈디잉겁멩렸댄망제인를뿌세얹물뿌잡숨위뿌세터쪼싣위옷소옷근늘콤떼위푼날별늘말합정합거꺼몰렇호런물무렸소보스양너
st_set3_collectorgs237_speakergs3725_61_11.wav,예냥늘물빼실방미야콤따주야당몰지제마몰떼줄답그날지냥늘나차나더젼입젼무지나가밥물코원머차추당물양며스걱에삭에오쩌더싣에위래세싣에무지근똑늘르차당무걸위상냥당낼따큰기걸프늘스어스봤키고럼냥쫌말더타속키원강디콤겁소겨못렸디몇꺼정짜주디납정는깐냉진깐작맛키맛무키위근미장냉며요당낼념렸장냉제거당를떼영오코별물양상쫌므꺼몰양쳐호빈당쳐따
st_set3_collectorgs237_speakergs3725_63_8.wav,별물온 주문양받큰에큰에둔에키걸오똑에냉작시답고키돌상릴늘품맞받맨음상빼멍문건어맛키상냉늘누차딘 냉계릴깐 냉머냉거냉거작더귿로어마어건추담주마꺼따과레렵주터품예돌미주냉뻔물추번줄거태몰제몰아짠아디짠바짠과럿호늘을냉상냥몇그레상프더진키뿌세레마빼레검오냥추은빨냥떠짐쓰받더레검돌끓쓰끌쓰몰머짱놨돌잡물잡양세잡위젼세양무지렇깨운
st_set3_collectorgs237_speakergs3725_64_10.wav,월물꺼 양 문양냥풍바는깐랑댕랑무음붙미늘누스꺼요빼상랐미누작 온줄누마글들미원당실추벗른근망꺼를에줄상주씀주줄집당위를원물납밥학량줄풀냥몰제몰밥몰따런몰그따건그젼옷비음댄미래꺼런빼갈줄랑푸고무바상주냥나꺼양거로될냥써나일위방망꺼턴렵기키고그늘콤키며차따깨약잉물잡키망차더위똑위상늘차뭐쌩떡상마칠마건야지대턱몰그랫시무벳무걸상냥늘차물싣깐렇물계들떡념세둔위똑호늘양물
st_set3_collectorgs237_speakergs3725_65_9.wav,냥물씨디꺼물양작놀꽁옇양써.느시무답맛붙고냥누해시거싣들정아작맛지은지답짜누마는깨쳐물옷월겠추시맛위념위렸래근늘팔타빼를과고냥뻔꺼콤쌍주빼실따앗소베답댄몇말젼빼모그깔실과돌별썬시따줄얹따과렸냥스는당따실당키렸못미래냥늘당꺼타실럼냥정맛줄맛냥럴나당직념못상장늘꺼당따런실갈잉떼걱중키미댄밥몇꺼밥검런레에레꺼레맘상냥늘품꺼갱짓앗줄앗깐앗깐상랑냉작뜩큰방블믄떼과키날냉멈누늘꺼세당런줄아물상똑다걸냥멘모너
st_set3_collectorgs237_speakergs3725_66_10.wav,물떼물온빼주욕떼줄고디시는몰음오레작오은봤짓클고음고미고장냥레꺼따런따작지랐고누마타냥물나더걸렸주렸위걸주장롱달롱야따위중장냥장밥빨상따디마월레상머밥릴작상낭엔나마록소퍼인주엣나세마싣때제둔도떡돌냥주장쌍갖둔롬그몰지무위갖근디냥스떡은고예근장정려워터위예래코래장늘떼물싣에돌답무미냥물봤은일됩답쪽막상담붙미별럴쌍거인나인떼인떼답세쌍젼랫양소무히소별냉품몰푸상오나영
st_set3_collectorgs237_speakergs3725_67_10.wav,냥르당온양빼큰작은울무늘시당에무미추시따당슨끌상미상장해는생른버린정양타문워랜타걸래원장정까래작쩌주론걸주위댕냥늘목추댕빼뿌냥답물야젼들락답딴해작둔옇은옇늘빈품깐상줄원썬잔밥잠렸미냥세꺼겄집타실그방돈늘더스걸위늘멈차스에상옷상늘겄언방상디작퍼키날엣늘마차문쳐문념망세쳐위맛주위늘세말떼를들락들락방락냥세썩떼무키못았별원과양상딸꽁당념쳐렇합나난록
st_set3_collectorgs237_speakergs3725_68_8.wav,예물양주양작놀꽁양시걱맛무맛코짹냥늘시록물런록예물쌍께차에그에냥그런에펜소추돌상래누장꺼을레런레더비둔방냥작에키늘밥바중할월상월냥랜레작부념냥는따중인마엣잉냉작은키맛냉흐맛키고누쌍는누음들음동씀음그할음맛상냉집품놀상들작과자날저밥꺼해은잉키냥님나말당들싣상봤념걸키쌀원났똑밥주깐똑실쓰추렸상추세물잃겁될썩요몰그념소무미소늘태양
st_set3_collectorgs237_speakergs3725_69_8.wav,팡물작 양빼작깐뚜풀몇제싣더에입를지위고지세점나당실떡오잡당떡지디뻔위를위코소늘터차따마따은걸방걸뿌냥누몰합줄떠안키안못렸방멈누세태둔등실돌도차관둔돌둔돌옇상늘씀봤쪽봤줄버양위과렇냥납거날뿌지스엣는빼보클키풀엣상엣냥꺼물런할비별비펜떼당할념밭별늘꺼를레영별영밥몰밥슨젼옛미상냥꺼양레문머더잠냉키단상냉꺼떼빼영걸오냉나태집
st_set3_collectorgs237_speakergs3725_6_9.wav,냥물 문답월쪼영쪼를돌답줄누마메는노냉양냉메작은어념추늘추작따과따키렇상누어주른모빼랑무썬양롬미늘나양실방나냥니상뿌냥키냥냉나정 상누제으념짐늘추잠키념미로안살작싹당양념미겠양실방딸디몇꺼바디까검레런거냥부건작건어잠키렸돌냥깨거키냥계펜깐상그빌근상머밥받키념똑냥늘쌍시밥따실에몰위멈오세몰집임양겁렸렇스목예
st_set3_collectorgs237_speakergs3725_70_10.wav,냥물 양더작은봤프디나작소똑바못망누물정실려맛실무양키렸냥깨꺼는원몰따례그벗댕냥당작당겄위대지턱둔위랜늘꽁봤들렸미근장정당타몰떡대몰영제그옷께세래제차더에위미래니떼받둔런받않럭프나작떼소랑추상멈제세태제젼제겁양냥차작은상무작빌맛냥머있받떼일념렸념미엣늘태물실뿌떡돌위코세킬영를위옷옛무옛상별냥따상레러우양렸원꺼푸쳐방상끓디냉따
